Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1375383837846,-135,-350,2066,0,19,-13,1055958024,130809581,-40097239,138402392,2128
1375383837846,-139,-353,2071,0,17,-14,1055965560,130803335,-40035693,138368608,2133
1375383837858,-146,-357,2081,0,20,-16,1055974095,130796463,-39965436,138330278,2138
1375383837858,-167,-362,2060,0,26,-16,1055982734,130790842,-39881478,138293866,2143
1375383837866,-167,-359,2065,0,25,-15,1055990571,130787002,-39803382,138260153,2148
1375383837866,-182,-360,2071,1,24,-15,1055998003,130785839,-39727777,138226230,2153
1375383837876,-179,-359,2067,5,22,-15,1056003711,130796817,-39658115,138192234,2159
1375383837876,-163,-358,2073,3,24,-16,1056010710,130801490,-39582942,138155881,2164
1375383837890,-165,-362,2079,4,21,-15,1056016833,130809444,-39514246,138121202,2169
1375383837890,-151,-345,2083,6,25,-15,1056022630,130821870,-39433721,138088128,2174
1375383837896,-150,-344,2079,6,26,-16,1056029239,130831691,-39348631,138052548,2179
1375383837896,-139,-350,2068,7,25,-16,1056035391,130844672,-39265961,138016721,2184
1375383837932,-133,-339,2071,9,24,-16,1056040699,130864517,-39184072,137980556,2189
1375383837932,-116,-339,2089,11,24,-17,1056045872,130888600,-39100574,137941804,2194
1375383837943,-115,-345,2075,10,29,-17,1056052111,130907240,-39001200,137904475,2199
1375383837943,-130,-337,2085,13,34,-16,1056057318,130933479,-38886963,137871948,2205
1375383837946,-129,-340,2073,16,43,-18,1056063151,130964011,-38747545,137837522,2210
1375383837946,-138,-349,2074,22,51,-21,1056068713,131009471,-38582383,137798031,2215
1375383837953,-142,-350,2079,33,58,-22,1056071303,131084540,-38394165,137759355,2220
1375383837953,-142,-352,2071,41,68,-24,1056072784,131178628,-38174711,137719418,2225
1375383837955,-134,-347,2080,50,76,-26,1056072549,131295716,-37928902,137677553,2230
1375383837955,-162,-404,2082,69,82,-36,1056070024,131464006,-37654914,137611523,2235
1375383837964,-208,-340,2093,61,60,-33,1056065955,131624555,-37449344,137545358,2240
1375383837964,-120,-366,2060,72,97,-27,1056059958,131794547,-37144471,137511287,2245
1375383837966,-172,-361,2093,72,71,-26,1056051144,131976664,-36902368,137469490,2251
1375383837966,-146,-368,2071,72,84,-19,1056040749,132152396,-36632413,137452723,2256
1375383837980,-133,-357,2074,71,85,-15,1056029270,132325573,-36358460,137447046,2261
1375383837980,-127,-348,2078,72,85,-9,1056015408,132499301,-36084970,137458258,2266
1375383837986,-127,-346,2090,77,96,-6,1055999819,132681402,-35779295,137482266,2271
1375383837986,-117,-348,2099,83,106,-3,1055981916,132875723,-35444444,137518844,2276
1375383837997,-103,-341,2076,92,118,0,1055960796,133090379,-35072452,137568806,2281
1375383837997,-84,-338,2071,104,123,1,1055935451,133336389,-34681135,137624323,2286
1375383838009,-98,-350,2082,116,124,0,1055906264,133615242,-34280219,137678245,2291
1375383838009,-98,-358,2080,128,131,0,1055872993,133926389,-33856822,137735854,2297
1375383838012,-113,-363,2080,139,132,2,1055834779,134268737,-33427375,137800365,2302
1375383838012,-106,-365,2059,149,131,3,1055792074,134640079,-32999371,137868384,2307
1375383838071,-108,-368,2053,156,125,2,1055746350,135033944,-32584783,137931921,2312
1375383838071,-113,-385,2065,160,118,0,1055698946,135442131,-32188118,137987657,2317
1375383838094,-143,-379,2057,159,99,-1,1055650153,135856045,-31845297,138033584,2322
1375383838094,-133,-394,2051,159,97,3,1055599300,136270084,-31513515,138090494,2327
1375383838099,-129,-376,2062,153,88,7,1055548008,136671800,-31209420,138154618,2332
1375383838099,-134,-396,2068,152,75,11,1055494641,137072398,-30943571,138225252,2338
1375383838103,-115,-385,2057,147,69,16,1055440284,137462755,-30698605,138307260,2343
1375383838103,-116,-380,2053,145,51,18,1055384523,137852503,-30503766,138387937,2348
1375383838110,-113,-386,2067,141,42,19,1055329022,138233574,-30336384,138467840,2353
1375383838110,-110,-392,2075,137,33,21,1055273387,138606572,-30196018,138549642,2358
1375383838112,-93,-378,2065,131,28,22,1055219041,138964674,-30071828,138631835,2363
1375383838112,-87,-389,2056,127,23,25,1055164831,139311358,-29962567,138720133,2368
1375383838115,-65,-391,2058,123,14,29,1055109653,139651109,-29880748,138815830,2373
1375383838115,-71,-382,2041,116,5,30,1055056037,139974102,-29824488,138910088,2378
1375383838121,-79,-400,2050,112,-13,32,1055001295,140294557,-29821674,139003153,2384
1375383838121,-91,-400,2058,104,-27,31,1054948446,140599573,-29861382,139087518,2389
1375383838124,-92,-408,2046,93,-44,32,1054897870,140879657,-29954676,139167622,2394
1375383838124,-107,-410,2051,78,-57,35,1054850536,141123366,-30091189,139250012,2399
1375383838126,-132,-417,2062,65,-72,38,1054805595,141336039,-30277470,139334343,2404
1375383838126,-139,-409,2060,50,-71,40,1054765345,141506763,-30470003,139423763,2409
1375383838132,-140,-415,2059,39,-71,42,1054728501,141645554,-30668269,139518051,2414
1375383838132,-162,-411,2042,35,-78,46,1054690958,141776058,-30889111,139620556,2419
1375383838135,-158,-400,2059,26,-79,52,1054654258,141881483,-31121113,139739121,2424
1375383838135,-122,-437,2082,23,-85,56,1054616903,141978420,-31372051,139866414,2430
1375383838171,-141,-392,2062,-10,-86,68,1054587709,141981889,-31634884,140023733,2435
1375383838171,-144,-401,2060,-14,-80,74,1054558624,141966996,-31887699,140200423,2440
1375383838179,-137,-392,2070,-21,-70,78,1054531301,141929536,-32116639,140391476,2445
1375383838179,-147,-397,2082,-20,-57,80,1054504117,141888381,-32308553,140593088,2450
1375383838181,-145,-384,2072,-24,-31,78,1054481273,141826794,-32429122,140798657,2455
1375383838181,-125,-378,2050,-27,-5,76,1054462661,141745995,-32477024,141008218,2460
1375383838184,-146,-376,2061,-26,12,66,1054449367,141659422,-32471208,141195839,2465
1375383838184,-135,-381,2054,-26,34,51,1054443490,141565637,-32400446,141349963,2471
1375383838189,-140,-380,2053,-25,43,34,1054444355,141473436,-32296279,141459620,2476
1375383838189,-132,-385,2044,-23,54,18,1054451374,141384117,-32155116,141528744,2481
1375383838199,-128,-384,2043,-21,59,8,1054461747,141300188,-31994467,141571680,2486
1375383838200,-136,-396,2050,-18,58,0,1054473923,141225635,-31832099,141591982,2491
1375383838207,-126,-398,2055,-18,59,-4,1054487452,141152385,-31666212,141601461,2496
1375383838207,-130,-405,2048,-17,53,-6,1054500887,141084336,-31514841,141602998,2501
1375383838216,-137,-408,2055,-23,43,-5,1054515169,141004264,-31394682,141603089,2506
1375383838216,-130,-409,2058,-28,27,0,1054528017,140916039,-31324028,141610885,2511
1375383838225,-116,-401,2067,-34,15,5,1054540262,140815034,-31290360,141627612,2517
1375383838225,-122,-407,2065,-40,3,14,1054550603,140699567,-31294420,141664474,2522
1375383838236,-135,-407,2061,-52,-3,27,1054559494,140555303,-31324987,141734716,2527
1375383838237,-128,-399,2068,-65,-2,34,1054570537,140373960,-31361859,141824087,2532
1375383838246,-113,-395,2059,-78,-7,38,1054584651,140156479,-31418392,141921687,2537
1375383838246,-91,-373,2065,-84,-14,38,1054600477,139924489,-31495127,142015961,2542
1375383838262,-92,-376,2072,-84,-19,37,1054616687,139691475,-31583152,142105396,2547
1375383838262,-88,-378,2071,-83,-22,37,1054632177,139462662,-31679193,142193778,2552
1375383838268,-84,-373,2075,-83,-14,37,1054648264,139231139,-31752194,142285040,2557
1375383838268,-95,-389,2073,-79,-19,37,1054662489,139012080,-31837251,142374754,2563
1375383838274,-106,-385,2063,-76,-25,34,1054675848,138806197,-31937934,142454095,2568
1375383838274,-103,-380,2055,-74,-28,30,1054689595,138607518,-32046227,142521431,2573
1375383838312,-122,-394,2063,-71,-34,28,1054702479,138419426,-32169217,142581164,2578
1375383838312,-143,-403,2059,-72,-35,27,1054715662,138230764,-32296967,142637787,2583
1375383838315,-155,-394,2064,-79,-33,24,1054732369,138023529,-32423009,142686330,2588
1375383838315,-163,-383,2046,-83,-32,15,1054754039,137804517,-32545963,142709839,2593
1375383838326,-176,-389,2061,-81,-40,6,1054777646,137594434,-32688557,142705474,2598
1375383838326,-157,-382,2058,-80,-41,-3,1054804032,137388856,-32831573,142675674,2603
1375383838329,-142,-375,2055,-79,-47,-11,1054832728,137188145,-32985902,142621051,2609
1375383838329,-136,-374,2070,-77,-53,-16,1054862191,136994907,-33152747,142550180,2614
1375383838335,-132,-375,2073,-75,-61,-19,1054891403,136810003,-33339306,142468048,2619
1375383838335,-125,-378,2073,-75,-72,-21,1054920345,136629498,-33555423,142376201,2624
1375383838341,-114,-363,2074,-78,-79,-23,1054950432,136443727,-33790608,142275770,2629
1375383838341,-115,-366,2075,-78,-84,-25,1054981018,136258144,-34037916,142167835,2634
1375383838350,-109,-362,2077,-75,-87,-29,1055011608,136082907,-34291006,142047806,2639
1375383838350,-113,-359,2076,-73,-83,-33,1055043358,135911593,-34529853,141918088,2644
1375383838357,-132,-367,2078,-71,-79,-34,1055075038,135744288,-34756775,141787245,2650
1375383838357,-130,-363,2073,-67,-65,-37,1055107366,135584451,-34943808,141653583,2655
1375383838364,-141,-369,2067,-60,-55,-39,1055138829,135440421,-35099159,141518543,2660
1375383838364,-131,-366,2070,-53,-46,-43,1055169864,135314162,-35226348,141376248,2665
1375383838402,-149,-381,2073,-45,-46,-44,1055198474,135209940,-35348922,141231764,2670
1375383838402,-147,-373,2087,-40,-39,-46,1055226319,135119316,-35451073,141084771,2675
1375383838405,-156,-377,2071,-34,-38,-43,1055251115,135043528,-35548978,140947167,2680
1375383838405,-160,-367,2074,-31,-37,-44,1055275079,134977020,-35643699,140807471,2685
1375383838408,-152,-370,2074,-28,-40,-44,1055297762,134918880,-35746320,140667109,2690
1375383838408,-132,-368,2075,-24,-40,-44,1055318998,134872243,-35846376,140526981,2696
1375383838414,-140,-365,2075,-22,-43,-43,1055339014,134831711,-35952028,140388504,2701
1375383838414,-129,-361,2060,-19,-46,-41,1055356865,134800317,-36066687,140254984,2706
1375383838416,-119,-357,2080,-17,-50,-39,1055372917,134775681,-36191364,140125701,2711
1375383838416,-98,-353,2073,-14,-59,-36,1055386089,134761321,-36339928,140001799,2716
1375383838429,-93,-360,2069,-13,-68,-33,1055397069,134752271,-36511999,139882919,2721
1375383838429,-94,-355,2075,-16,-75,-29,1055406844,134737882,-36705523,139772334,2726
1375383838436,-103,-356,2061,-16,-81,-24,1055414212,134724476,-36917771,139673690,2731
1375383838436,-108,-365,2072,-18,-86,-23,1055421241,134707886,-37146267,139575958,2736
1375383838448,-120,-368,2069,-19,-92,-22,1055427493,134691415,-37392607,139478765,2741
1375383838448,-123,-371,2066,-21,-101,-20,1055432610,134673084,-37667016,139383884,2747
1375383838454,-141,-370,2063,-24,-105,-15,1055436393,134647791,-37955779,139301310,2752
1375383838454,-144,-370,2071,-28,-103,-14,1055441222,134610646,-38242849,139222088,2757
1375383838464,-153,-374,2058,-27,-104,-17,1055446633,134576793,-38531436,139134193,2762
1375383838464,-159,-379,2059,-27,-113,-14,1055449743,134546972,-38847391,139051560,2767
1375383838475,-165,-376,2067,-25,-123,-13,1055450520,134527018,-39191549,138968368,2772
1375383838475,-168,-373,2070,-22,-129,-14,1055449879,134517303,-39551641,138880603,2777
1375383838515,-160,-361,2062,-18,-141,-14,1055446439,134522851,-39944192,138788988,2783
1375383838515,-161,-364,2079,-15,-146,-16,1055442183,134537577,-40348079,138690219,2788
1375383838521,-159,-356,2076,-8,-148,-16,1055435078,134572536,-40754714,138591438,2793
1375383838521,-148,-357,2070,-3,-146,-16,1055426364,134619887,-41153598,138493910,2798
1375383838526,-156,-356,2079,1,-146,-14,1055414920,134681539,-41552668,138401987,2803
1375383838526,-156,-348,2090,2,-135,-13,1055403820,134741504,-41921513,138317013,2808
1375383838529,-135,-358,2069,2,-117,-14,1055395146,134793619,-42239253,138235727,2813
1375383838529,-131,-360,2082,-1,-99,-15,1055389825,134832274,-42504467,138157337,2818
1375383838540,-130,-356,2063,-2,-90,-13,1055385627,134861154,-42742252,138087844,2823
1375383838540,-138,-365,2078,-2,-85,-8,1055380095,134887696,-42967793,138034190,2829
1375383838549,-141,-363,2067,-8,-81,-4,1055375542,134896143,-43186293,137992551,2834
1375383838549,-150,-369,2064,-7,-81,-2,1055369811,134907303,-43405541,137956682,2839
1375383838551,-153,-366,2067,-10,-82,-1,1055364465,134911199,-43629969,137922968,2844
1375383838551,-165,-378,2063,-10,-85,1,1055358020,134915550,-43863821,137893846,2849
1375383838554,-185,-385,2076,-13,-86,7,1055350009,134912838,-44104913,137880913,2854
1375383838554,-205,-376,2061,-18,-82,14,1055341437,134894488,-44341167,137888703,2859
1375383838565,-198,-380,2054,-25,-76,17,1055334823,134853587,-44566816,137906576,2864
1375383838565,-192,-375,2070,-28,-72,19,1055328964,134803151,-44782081,137930994,2869
1375383838574,-189,-362,2076,-31,-70,17,1055325300,134742643,-44991192,137950099,2875
1375383838574,-186,-364,2065,-32,-63,17,1055323019,134675014,-45180687,137971654,2880
1375383838586,-172,-353,2057,-33,-62,15,1055321869,134605008,-45366636,137987742,2885
1375383838586,-177,-354,2057,-34,-65,12,1055322016,134532433,-45558787,137994087,2890
1375383838593,-153,-342,2061,-30,-69,10,1055320884,134473033,-45760484,137993904,2895
1375383838593,-153,-345,2055,-26,-78,4,1055319774,134427058,-45981008,137973885,2900
1375383838605,-146,-349,2061,-24,-87,1,1055317834,134390932,-46224916,137942407,2905
1375383838605,-143,-357,2065,-22,-89,-3,1055316385,134361855,-46471176,137899067,2910
1375383838616,-145,-363,2064,-24,-88,-3,1055315663,134327577,-46714693,137855704,2915
1375383838616,-152,-369,2057,-25,-92,-4,1055315013,134292859,-46969490,137807924,2921
1375383838628,-162,-370,2053,-28,-103,-2,1055313088,134254523,-47257711,137761466,2926
1375383838628,-181,-375,2081,-28,-113,-2,1055309704,134220244,-47575129,137711527,2931
1375383838634,-162,-367,2065,-31,-112,-2,1055307315,134177176,-47892592,137661760,2936
1375383838634,-178,-377,2067,-32,-117,3,1055302927,134131774,-48224107,137623905,2941
1375383838645,-185,-371,2066,-34,-114,9,1055297077,134080235,-48551643,137603817,2946
1375383838645,-179,-369,2055,-37,-117,15,1055289625,134020020,-48891647,137599247,2951
1375383838654,-185,-364,2080,-42,-128,22,1055279880,133948900,-49266149,137609664,2956
1375383838654,-176,-364,2064,-47,-136,28,1055268650,133864623,-49667445,137633531,2962
1375383838663,-175,-356,2069,-53,-141,37,1055255458,133764509,-50087078,137679935,2967
1375383838663,-194,-369,2070,-61,-147,41,1055242807,133642492,-50527669,137734390,2972
1375383838706,-193,-338,2073,-73,-145,45,1055232695,133487292,-50970297,137799259,2977
1375383838706,-208,-349,2063,-71,-140,45,1055222778,133332159,-51398282,137866403,2982
1375383838709,-195,-333,2056,-65,-126,39,1055214353,133191440,-51784106,137922515,2987
1375383838709,-207,-326,2050,-56,-118,31,1055206936,133072367,-52139884,137960155,2992
1375383838711,-195,-336,2074,-48,-105,23,1055201267,132971676,-52454815,137981217,2997
1375383838711,-195,-350,2057,-42,-99,16,1055196885,132886951,-52746126,137985294,3002
1375383838724,-187,-353,2063,-43,-91,12,1055195125,132799240,-53013718,137980647,3008
1375383838724,-192,-359,2069,-43,-89,10,1055194380,132711173,-53273752,137970926,3013
1375383838728,-192,-358,2062,-45,-86,11,1055194237,132616877,-53526740,137964775,3018
1375383838728,-197,-369,2044,-48,-87,11,1055194927,132514648,-53783611,137957823,3023
1375383838735,-214,-364,2056,-58,-95,13,1055196924,132388924,-54067845,137952154,3028
1375383838735,-243,-361,2084,-65,-99,16,1055199568,132243902,-54368802,137952745,3033
1375383838751,-226,-359,2071,-65,-81,20,1055203136,132090958,-54623646,137971308,3038
1375383838751,-222,-358,2071,-70,-78,23,1055207850,131922408,-54870955,137998386,3043
1375383838789,-214,-342,2064,-75,-75,25,1055213989,131738315,-55111776,138031333,3048
1375383838789,-228,-347,2068,-72,-69,25,1055220123,131558734,-55333904,138066846,3053
1375383838792,-233,-340,2070,-72,-62,25,1055227030,131377329,-55537800,138104919,3059
1375383838792,-216,-333,2062,-70,-52,19,1055236904,131198020,-55711353,138130035,3064
1375383838808,-211,-342,2061,-70,-52,17,1055247671,131018264,-55882281,138149351,3069
1375383838808,-183,-337,2078,-74,-55,13,1055260727,130830077,-56060877,138155605,3074
1375383838811,-186,-333,2077,-77,-60,12,1055274791,130634048,-56250669,138156531,3079
1375383838812,-188,-327,2073,-75,-61,10,1055288688,130443997,-56442186,138151843,3084
1375383838824,-197,-322,2057,-69,-61,5,1055302310,130271083,-56630057,138134067,3089
1375383838824,-199,-333,2063,-53,-62,-1,1055312284,130144496,-56814056,138101632,3094
1375383838829,-205,-339,2063,-43,-72,-7,1055319307,130051811,-57020284,138050278,3100
1375383838829,-209,-345,2061,-40,-75,-11,1055326123,129970100,-57232973,137987094,3105
1375383838832,-204,-344,2062,-38,-80,-14,1055332414,129897164,-57458241,137914022,3110
1375383838833,-227,-360,2075,-34,-84,-13,1055336355,129836595,-57692916,137842912,3115
1375383838835,-245,-368,2068,-43,-77,-8,1055342225,129749247,-57915167,137787009,3120
1375383838835,-272,-356,2061,-52,-78,-8,1055350685,129638411,-58145549,137729493,3125
1375383838853,-255,-347,2074,-54,-63,-11,1055363051,129516122,-58336922,137668852,3130
1375383838853,-257,-344,2074,-56,-53,-12,1055378316,129383069,-58498412,137608400,3135
1375383838854,-251,-336,2056,-62,-46,-13,1055397076,129230476,-58642295,137546651,3141
1375383838854,-243,-333,2070,-61,-42,-17,1055417617,129079420,-58772775,137475169,3146
1375383838866,-236,-319,2067,-61,-37,-21,1055440537,128926352,-58886661,137394082,3151
1375383838866,-210,-329,2051,-59,-34,-24,1055464524,128776679,-58989735,137305944,3156
1375383838869,-226,-327,1905,-63,-31,-28,1055491844,128616659,-59081315,137206507,3161
1375383838869,-243,-310,2077,-59,-25,-33,1055519764,128470795,-59156742,137095829,3166
1375383838875,-165,-313,2066,-65,13,-36,1055557878,128285116,-59126889,136989088,3171
1375383838875,-199,-312,2240,-69,9,-40,1055598833,128089970,-59099053,136868075,3176
1375383838877,-182,-314,2021,-63,23,-44,1055641740,127902598,-59030123,136742064,3181
1375383838877,-165,-318,2112,-63,46,-37,1055684870,127712204,-58899803,136643207,3186
1375383838886,-201,-337,2139,-47,11,-39,1055718239,127577532,-58858107,136529126,3192
1375383838886,-172,-309,2142,-49,32,-35,1055753602,127431004,-58763148,136433381,3197
1375383838892,-238,-337,2083,-29,6,-40,1055780525,127347201,-58729316,136317808,3202
